"customer_id","recency","frequency","monetary","r_score","f_score","m_score","rfm_score","customer_segment"
17866,5266,"1","329.65",4,4,4,"444","Champions"
12521,5266,"1","545.68",4,4,3,"443","Loyal Customers"
16807,5266,"3","1121.59",4,2,2,"422","Potential Loyalist"
12510,5266,"2","814.57",4,4,3,"443","Loyal Customers"
16112,5267,"4","195.74",4,2,5,"425","Potential Loyalist"
12840,5267,"4","2726.77",4,2,1,"421","Potential Loyalist"
14117,5267,"1","90.00",4,5,5,"455","Champions"
12875,5267,"2","343.23",4,3,4,"434","Loyal Customers"
12947,5267,"6","1603.99",4,1,2,"412","Potential Loyalist"
15713,5267,"2","356.70",4,3,4,"434","Loyal Customers"
13821,5268,"2","385.64",4,4,4,"444","Champions"
14758,5268,"4","1484.06",4,2,2,"422","Potential Loyalist"
16859,5268,"2","747.81",4,3,3,"433","Loyal Customers"
16054,5269,"1","783.90",4,4,3,"443","Loyal Customers"
12833,5269,"1","417.38",4,4,4,"444","Champions"
13967,5269,"1","80.70",4,5,5,"455","Champions"
15716,5269,"4","1118.81",4,2,2,"422","Potential Loyalist"
17984,5269,"1","152.68",4,5,5,"455","Champions"
17948,5271,"1","358.56",4,4,4,"444","Champions"
14722,5271,"1","187.92",4,5,5,"455","Champions"
12815,5271,"2","863.46",4,4,3,"443","Loyal Customers"
15004,5271,"1","1245.93",4,4,2,"442","Lost Customers"
14958,5271,"3","499.68",4,3,3,"433","Loyal Customers"
12915,5272,"2","363.65",4,3,4,"434","Loyal Customers"
12405,5272,"1","1390.39",4,4,2,"442","Lost Customers"
15256,5272,"1","98.45",4,5,5,"455","Champions"
17259,5272,"2","603.37",4,3,3,"433","Loyal Customers"
15402,5272,"2","626.35",4,3,3,"433","Loyal Customers"
14461,5272,"3","2102.67",4,2,1,"421","Potential Loyalist"
14847,5272,"1","309.40",4,4,4,"444","Champions"
12653,5272,"2","2209.85",4,3,1,"431","Lost Customers"
14891,5272,"2","554.38",4,3,3,"433","Loyal Customers"
16998,5273,"4","295.00",4,2,4,"424","Potential Loyalist"
18121,5273,"2","673.10",4,3,3,"433","Loyal Customers"
13420,5273,"2","159.85",4,3,5,"435","Loyal Customers"
15895,5273,"1","179.17",4,5,5,"455","Champions"
13667,5273,"1","305.02",4,5,4,"454","Champions"
14400,5273,"1","574.70",4,4,3,"443","Loyal Customers"
16450,5273,"1","311.92",4,4,4,"444","Champions"
15795,5273,"1","610.01",4,4,3,"443","Loyal Customers"
12669,5274,"2","1427.73",4,3,2,"432","Lost Customers"
14548,5274,"2","652.80",4,3,3,"433","Loyal Customers"
17337,5275,"4","2026.42",4,2,2,"422","Potential Loyalist"
13678,5275,"1","232.60",4,5,5,"455","Champions"
15577,5275,"3","258.88",4,2,4,"424","Potential Loyalist"
17444,5275,"2","2389.10",4,3,1,"431","Lost Customers"
13675,5275,"2","486.82",4,3,3,"433","Loyal Customers"
15045,5275,"2","735.66",4,3,3,"433","Loyal Customers"
14552,5275,"1","165.07",4,5,5,"455","Champions"
13754,5275,"2","282.60",4,3,4,"434","Loyal Customers"
12717,5275,"2","830.98",4,4,3,"443","Loyal Customers"
15265,5275,"2","1506.12",4,3,2,"432","Lost Customers"
17787,5276,"4","1865.19",4,2,2,"422","Potential Loyalist"
17126,5276,"5","1004.75",4,2,2,"422","Potential Loyalist"
18024,5276,"2","389.78",4,3,4,"434","Loyal Customers"
16398,5278,"2","1705.80",4,3,2,"432","Lost Customers"
18037,5278,"6","70.02",4,1,5,"415","Potential Loyalist"
15182,5278,"2","622.85",4,3,3,"433","Loyal Customers"
14104,5278,"2","216.21",4,3,5,"435","Loyal Customers"
15920,5278,"3","163.55",4,2,5,"425","Potential Loyalist"
12461,5278,"1","626.88",4,4,3,"443","Loyal Customers"
14264,5278,"2","333.97",4,3,4,"434","Loyal Customers"
16091,5278,"2","315.06",4,3,4,"434","Loyal Customers"
13955,5278,"2","322.96",4,4,4,"444","Champions"
12648,5278,"1","300.05",4,5,4,"454","Champions"
14021,5279,"3","631.90",4,3,3,"433","Loyal Customers"
13699,5279,"1","308.58",4,4,4,"444","Champions"
15512,5279,"2","121.00",4,3,5,"435","Loyal Customers"
13583,5279,"1","781.03",4,4,3,"443","Loyal Customers"
14459,5279,"1","1837.92",4,4,2,"442","Lost Customers"
18013,5279,"2","187.29",4,3,5,"435","Loyal Customers"
13302,5279,"1","63.75",4,5,5,"455","Champions"
13291,5279,"1","361.11",4,4,4,"444","Champions"
13253,5280,"2","1030.40",4,4,2,"442","Lost Customers"
15581,5280,"10","721.63",4,1,3,"413","Potential Loyalist"
17440,5280,"3","186.42",4,2,5,"425","Potential Loyalist"
14645,5280,"2","597.09",4,3,3,"433","Loyal Customers"
12977,5280,"1","39.24",4,5,5,"455","Champions"
12450,5280,"2","197.88",4,3,5,"435","Loyal Customers"
16919,5280,"11","2596.45",4,1,1,"411","Potential Loyalist"
17341,5280,"3","781.36",4,3,3,"433","Loyal Customers"
15889,5280,"2","427.57",4,3,4,"434","Loyal Customers"
16829,5280,"1","197.22",4,5,5,"455","Champions"
15334,5280,"3","348.72",4,2,4,"424","Potential Loyalist"
18203,5281,"1","160.42",4,5,5,"455","Champions"
17046,5281,"1","642.02",4,4,3,"443","Loyal Customers"
12980,5281,"9","7374.90",4,1,1,"411","Potential Loyalist"
13338,5281,"1","437.02",4,4,4,"444","Champions"
18142,5281,"2","1019.52",4,4,2,"442","Lost Customers"
13085,5281,"2","416.08",4,3,4,"434","Loyal Customers"
14905,5281,"2","616.15",4,3,3,"433","Loyal Customers"
14352,5281,"4","1078.96",4,2,2,"422","Potential Loyalist"
16338,5281,"1","214.80",4,5,5,"455","Champions"
15646,5281,"3","447.64",4,3,4,"434","Loyal Customers"
16146,5281,"3","734.13",4,3,3,"433","Loyal Customers"
16344,5282,"1","101.10",4,5,5,"455","Champions"
17464,5282,"1","289.96",4,5,4,"454","Champions"
15349,5282,"2","473.81",4,4,4,"444","Champions"
17765,5282,"3","371.88",4,2,4,"424","Potential Loyalist"
13833,5283,"1","384.80",4,4,4,"444","Champions"
17105,5283,"2","665.78",4,3,3,"433","Loyal Customers"
17781,5283,"2","188.02",4,3,5,"435","Loyal Customers"
15007,5283,"1","156.91",4,5,5,"455","Champions"
17899,5283,"1","155.80",4,5,5,"455","Champions"
17939,5283,"1","99.14",4,5,5,"455","Champions"
16498,5285,"2","100.97",4,3,5,"435","Loyal Customers"
17505,5285,"2","1145.84",4,4,2,"442","Lost Customers"
14016,5285,"4","4291.21",4,2,1,"421","Potential Loyalist"
14338,5285,"2","588.22",4,3,3,"433","Loyal Customers"
17123,5285,"1","345.30",4,4,4,"444","Champions"
15483,5285,"4","233.81",4,2,5,"425","Potential Loyalist"
12922,5285,"1","405.38",4,4,4,"444","Champions"
14267,5286,"3","1516.24",4,2,2,"422","Potential Loyalist"
15578,5286,"1","127.10",4,5,5,"455","Champions"
17891,5286,"1","203.86",4,5,5,"455","Champions"
13745,5286,"1","300.04",4,5,4,"454","Champions"
12424,5286,"2","1760.96",4,3,2,"432","Lost Customers"
14803,5286,"3","845.55",4,3,3,"433","Loyal Customers"
17408,5287,"1","32.65",4,5,5,"455","Champions"
16801,5287,"4","1619.73",4,2,2,"422","Potential Loyalist"
17391,5287,"2","508.80",4,3,3,"433","Loyal Customers"
16553,5287,"12","5719.82",4,1,1,"411","Potential Loyalist"
14327,5287,"1","311.65",4,4,4,"444","Champions"
15537,5287,"1","110.92",4,5,5,"455","Champions"
15146,5288,"2","1327.16",4,3,2,"432","Lost Customers"
14481,5288,"2","636.51",4,3,3,"433","Loyal Customers"
14351,5288,"1","51.00",4,5,5,"455","Champions"
16545,5288,"1","339.30",4,4,4,"444","Champions"
16473,5288,"3","316.11",4,2,4,"424","Potential Loyalist"
13656,5288,"2","379.65",4,3,4,"434","Loyal Customers"
12493,5289,"2","379.74",4,3,4,"434","Loyal Customers"
13453,5289,"2","356.98",4,3,4,"434","Loyal Customers"
18193,5289,"1","243.76",4,5,5,"455","Champions"
17980,5289,"3","811.45",4,3,3,"433","Loyal Customers"
15976,5289,"2","430.94",4,3,4,"434","Loyal Customers"
17110,5289,"1","163.30",4,5,5,"455","Champions"
15644,5290,"4","813.00",4,2,3,"423","Potential Loyalist"
17969,5290,"2","228.20",4,3,5,"435","Loyal Customers"
14795,5290,"1","131.45",4,5,5,"455","Champions"
12548,5290,"1","67.20",4,5,5,"455","Champions"
17704,5292,"2","885.19",4,4,3,"443","Loyal Customers"
15258,5292,"2","623.16",4,3,3,"433","Loyal Customers"
13856,5292,"3","388.50",4,2,4,"424","Potential Loyalist"
15665,5292,"2","2242.01",4,3,1,"431","Lost Customers"
14584,5293,"4","1042.26",4,2,2,"422","Potential Loyalist"
15379,5293,"7","3703.29",4,1,1,"411","Potential Loyalist"
13929,5293,"2","842.65",4,4,3,"443","Loyal Customers"
13300,5293,"1","371.89",4,4,4,"444","Champions"
14656,5293,"2","291.05",4,3,4,"434","Loyal Customers"
15384,5293,"2","642.41",4,3,3,"433","Loyal Customers"
16647,5293,"2","214.06",4,3,5,"435","Loyal Customers"
15130,5293,"1","330.11",4,4,4,"444","Champions"
17630,5293,"2","503.60",4,3,3,"433","Loyal Customers"
16287,5293,"1","142.50",4,5,5,"455","Champions"
17709,5293,"1","137.45",4,5,5,"455","Champions"
13937,5293,"1","158.85",4,5,5,"455","Champions"
17877,5294,"1","237.61",4,5,5,"455","Champions"
16214,5294,"3","1062.75",4,2,2,"422","Potential Loyalist"
16114,5294,"1","135.75",4,5,5,"455","Champions"
14643,5294,"2","693.81",4,3,3,"433","Loyal Customers"
14998,5294,"2","429.87",4,3,4,"434","Loyal Customers"
16247,5294,"1","114.56",4,5,5,"455","Champions"
15041,5294,"1","180.35",4,5,5,"455","Champions"
17960,5295,"1","73.78",4,5,5,"455","Champions"
15412,5295,"1","190.53",4,5,5,"455","Champions"
16526,5295,"1","290.36",4,5,4,"454","Champions"
15507,5295,"1","492.36",4,4,3,"443","Loyal Customers"
15389,5296,"1","500.00",4,4,3,"443","Loyal Customers"
15921,5296,"1","336.03",4,4,4,"444","Champions"
17897,5296,"3","566.60",4,3,3,"433","Loyal Customers"
15076,5296,"1","880.85",4,4,3,"443","Loyal Customers"
15280,5296,"1","113.12",4,5,5,"455","Champions"
15825,5296,"1","532.94",4,4,3,"443","Loyal Customers"
16320,5296,"2","1038.46",4,4,2,"442","Lost Customers"
18260,5296,"6","2643.20",4,1,1,"411","Potential Loyalist"
15016,5296,"1","170.04",4,5,5,"455","Champions"
15700,5296,"2","696.68",4,3,3,"433","Loyal Customers"
13005,5297,"2","513.70",4,3,3,"433","Loyal Customers"
18062,5297,"3","720.52",4,3,3,"433","Loyal Customers"
13568,5297,"1","192.85",4,5,5,"455","Champions"
15909,5297,"1","191.94",4,5,5,"455","Champions"
16484,5297,"2","404.30",4,3,4,"434","Loyal Customers"
13618,5297,"1","177.34",4,5,5,"455","Champions"
12837,5297,"1","134.10",4,5,5,"455","Champions"
17879,5297,"1","178.52",4,5,5,"455","Champions"
16050,5297,"1","137.90",4,5,5,"455","Champions"
15535,5297,"4","536.40",4,2,3,"423","Potential Loyalist"
16805,5297,"2","460.59",4,4,4,"444","Champions"
14162,5297,"2","289.36",4,3,4,"434","Loyal Customers"
17616,5297,"3","571.20",4,3,3,"433","Loyal Customers"
17204,5299,"4","1564.56",4,2,2,"422","Potential Loyalist"
14491,5299,"2","340.93",4,3,4,"434","Loyal Customers"
18168,5300,"6","1169.94",4,1,2,"412","Potential Loyalist"
13951,5300,"3","674.45",4,3,3,"433","Loyal Customers"
16257,5300,"1","21.95",4,5,5,"455","Champions"
15219,5300,"1","305.75",4,4,4,"444","Champions"
16739,5300,"1","323.00",4,4,4,"444","Champions"
17446,5300,"2","120.90",4,3,5,"435","Loyal Customers"
12908,5300,"2","750.00",4,3,3,"433","Loyal Customers"
15585,5300,"1","455.30",4,4,4,"444","Champions"
13826,5300,"1","189.50",4,5,5,"455","Champions"
14037,5300,"2","147.20",4,3,5,"435","Loyal Customers"
16276,5300,"1","810.60",4,4,3,"443","Loyal Customers"
14222,5301,"1","683.17",4,4,3,"443","Loyal Customers"
13343,5301,"1","303.43",4,5,4,"454","Champions"
15574,5301,"4","702.25",4,2,3,"423","Potential Loyalist"
18165,5301,"1","302.46",4,5,4,"454","Champions"
12809,5301,"1","405.31",4,4,4,"444","Champions"
17536,5301,"1","76.50",4,5,5,"455","Champions"
16461,5301,"1","151.42",4,5,5,"455","Champions"
16644,5301,"2","833.78",4,4,3,"443","Loyal Customers"
17749,5302,"2","674.52",4,3,3,"433","Loyal Customers"
15912,5302,"2","264.62",4,3,4,"434","Loyal Customers"
13476,5302,"2","1238.47",4,4,2,"442","Lost Customers"
17179,5302,"3","711.79",4,3,3,"433","Loyal Customers"
14573,5303,"9","1653.42",4,1,2,"412","Potential Loyalist"
15069,5303,"1","1109.53",4,4,2,"442","Lost Customers"
13663,5303,"1","189.47",4,5,5,"455","Champions"
12732,5303,"1","218.26",4,5,5,"455","Champions"
17349,5303,"1","110.75",4,5,5,"455","Champions"
13080,5303,"1","58.08",5,5,5,"555","Champions"
17795,5303,"2","350.39",5,3,4,"534","Loyal Customers"
13936,5303,"1","376.58",5,4,4,"544","Champions"
18281,5304,"1","80.82",5,5,5,"555","Champions"
14450,5304,"3","483.25",5,3,4,"534","Loyal Customers"
14823,5304,"3","321.43",5,2,4,"524","Potential Loyalist"
17234,5306,"1","149.89",5,5,5,"555","Champions"
13533,5306,"3","270.79",5,2,4,"524","Potential Loyalist"
16614,5306,"1","506.19",5,4,3,"543","Loyal Customers"
13686,5306,"1","72.00",5,5,5,"555","Champions"
16581,5306,"1","105.84",5,5,5,"555","Champions"
15098,5306,"3","39916.50",5,2,1,"521","Potential Loyalist"
16113,5307,"1","161.38",5,5,5,"555","Champions"
15780,5307,"3","475.28",5,3,4,"534","Loyal Customers"
14501,5307,"2","251.21",5,3,4,"534","Loyal Customers"
14231,5307,"3","925.71",5,3,2,"532","Lost Customers"
13900,5307,"3","740.95",5,3,3,"533","Loyal Customers"
13811,5307,"2","519.75",5,3,3,"533","Loyal Customers"
14241,5307,"1","213.70",5,5,5,"555","Champions"
14622,5308,"1","320.58",5,4,4,"544","Champions"
16832,5308,"3","199.15",5,2,5,"525","Potential Loyalist"
16955,5308,"4","518.67",5,2,3,"523","Potential Loyalist"
12383,5308,"5","1628.56",5,2,2,"522","Potential Loyalist"
15609,5308,"1","298.48",5,5,4,"554","Champions"
17409,5308,"2","771.85",5,4,3,"543","Loyal Customers"
13466,5308,"1","307.90",5,4,4,"544","Champions"
17124,5309,"1","298.89",5,5,4,"554","Champions"
17707,5309,"2","152.40",5,3,5,"535","Loyal Customers"
13395,5309,"1","307.72",5,4,4,"544","Champions"
18072,5309,"1","247.44",5,5,5,"555","Champions"
12868,5309,"6","1607.06",5,1,2,"512","Potential Loyalist"
17026,5309,"2","154.83",5,3,5,"535","Loyal Customers"
14542,5309,"1","103.25",5,5,5,"555","Champions"
17854,5309,"2","311.26",5,3,4,"534","Loyal Customers"
17874,5309,"6","683.46",5,1,3,"513","Potential Loyalist"
14867,5309,"3","710.28",5,3,3,"533","Loyal Customers"
14375,5309,"1","257.68",5,5,4,"554","Champions"
17987,5309,"1","198.57",5,5,5,"555","Champions"
12891,5309,"3","331.00",5,2,4,"524","Potential Loyalist"
16611,5310,"1","129.49",5,5,5,"555","Champions"
16520,5310,"3","1046.57",5,3,2,"532","Lost Customers"
15852,5310,"2","160.71",5,3,5,"535","Loyal Customers"
16849,5310,"1","124.57",5,5,5,"555","Champions"
12802,5310,"1","397.58",5,4,4,"544","Champions"
15386,5310,"1","394.14",5,4,4,"544","Champions"
12468,5311,"2","657.54",5,3,3,"533","Loyal Customers"
16963,5311,"1","110.55",5,5,5,"555","Champions"
14682,5311,"2","52.00",5,4,5,"545","Champions"
17708,5311,"2","267.08",5,3,4,"534","Loyal Customers"
13682,5311,"1","59.50",5,5,5,"555","Champions"
16883,5311,"2","276.73",5,3,4,"534","Loyal Customers"
14512,5311,"2","275.28",5,3,4,"534","Loyal Customers"
12601,5313,"5","487.06",5,2,3,"523","Potential Loyalist"
16659,5313,"1","39.12",5,5,5,"555","Champions"
16117,5313,"1","232.21",5,5,5,"555","Champions"
15405,5313,"1","349.10",5,4,4,"544","Champions"
16967,5313,"1","319.02",5,4,4,"544","Champions"
15508,5313,"6","1000.27",5,1,2,"512","Potential Loyalist"
13294,5313,"2","873.74",5,4,3,"543","Loyal Customers"
16230,5313,"2","542.03",5,3,3,"533","Loyal Customers"
13885,5313,"2","506.80",5,3,3,"533","Loyal Customers"
17531,5314,"1","296.70",5,5,4,"554","Champions"
17900,5314,"2","112.20",5,3,5,"535","Loyal Customers"
15918,5314,"2","334.23",5,3,4,"534","Loyal Customers"
15658,5314,"5","1024.10",5,2,2,"522","Potential Loyalist"
14453,5314,"1","119.93",5,5,5,"555","Champions"
16529,5314,"1","455.25",5,4,4,"544","Champions"
16424,5315,"1","133.56",5,5,5,"555","Champions"
17472,5315,"3","710.29",5,3,3,"533","Loyal Customers"
13062,5315,"1","346.98",5,4,4,"544","Champions"
13475,5315,"4","1431.78",5,2,2,"522","Potential Loyalist"
14377,5315,"2","617.05",5,3,3,"533","Loyal Customers"
15643,5315,"3","664.00",5,3,3,"533","Loyal Customers"
18231,5316,"5","2083.27",5,2,1,"521","Potential Loyalist"
13398,5316,"1","457.34",5,4,4,"544","Champions"
16810,5316,"1","309.54",5,4,4,"544","Champions"
13070,5316,"1","228.80",5,5,5,"555","Champions"
16483,5316,"1","139.35",5,5,5,"555","Champions"
17454,5316,"4","517.53",5,2,3,"523","Potential Loyalist"
18190,5316,"2","284.46",5,3,4,"534","Loyal Customers"
12790,5316,"1","294.92",5,5,4,"554","Champions"
15925,5318,"1","207.15",5,5,5,"555","Champions"
16567,5318,"2","865.60",5,4,3,"543","Loyal Customers"
16889,5318,"3","1578.67",5,2,2,"522","Potential Loyalist"
17152,5318,"3","1689.50",5,2,2,"522","Potential Loyalist"
17051,5318,"1","247.14",5,5,5,"555","Champions"
15897,5318,"2","222.05",5,3,5,"535","Loyal Customers"
12426,5318,"1","510.73",5,4,3,"543","Loyal Customers"
14828,5320,"3","2139.76",5,2,1,"521","Potential Loyalist"
14625,5320,"2","899.63",5,4,3,"543","Loyal Customers"
16034,5320,"3","437.70",5,3,4,"534","Loyal Customers"
15104,5320,"2","1027.44",5,4,2,"542","Lost Customers"
16275,5320,"1","559.87",5,4,3,"543","Loyal Customers"
12999,5320,"3","455.88",5,3,4,"534","Loyal Customers"
13135,5320,"1","3096.00",5,4,1,"541","Lost Customers"
16323,5320,"1","207.50",5,5,5,"555","Champions"
14280,5320,"1","134.04",5,5,5,"555","Champions"
12547,5321,"2","151.80",5,3,5,"535","Loyal Customers"
17550,5321,"3","267.16",5,2,4,"524","Potential Loyalist"
14740,5321,"3","1448.21",5,2,2,"522","Potential Loyalist"
14816,5321,"1","271.85",5,5,4,"554","Champions"
16449,5321,"2","707.69",5,3,3,"533","Loyal Customers"
16356,5321,"3","211.77",5,2,5,"525","Potential Loyalist"
12974,5321,"1","144.80",5,5,5,"555","Champions"
16838,5321,"2","588.85",5,3,3,"533","Loyal Customers"
16448,5322,"1","188.89",5,5,5,"555","Champions"
15882,5322,"4","514.08",5,2,3,"523","Potential Loyalist"
17770,5322,"5","1143.27",5,2,2,"522","Potential Loyalist"
14009,5322,"2","695.61",5,3,3,"533","Loyal Customers"
17955,5322,"4","557.30",5,2,3,"523","Potential Loyalist"
14985,5322,"2","296.75",5,3,4,"534","Loyal Customers"
16763,5322,"1","611.85",5,4,3,"543","Loyal Customers"
14705,5322,"1","179.00",5,5,5,"555","Champions"
15314,5323,"1","327.97",5,4,4,"544","Champions"
18202,5323,"3","1396.99",5,2,2,"522","Potential Loyalist"
17375,5323,"3","400.10",5,3,4,"534","Loyal Customers"
15042,5323,"1","135.93",5,5,5,"555","Champions"
13737,5324,"1","339.60",5,4,4,"544","Champions"
14817,5324,"2","1010.34",5,4,2,"542","Lost Customers"
17715,5324,"1","326.40",5,4,4,"544","Champions"
13479,5324,"2","300.95",5,3,4,"534","Loyal Customers"
13339,5324,"1","860.12",5,4,3,"543","Loyal Customers"
13223,5324,"2","163.20",5,3,5,"535","Loyal Customers"
15292,5325,"1","180.94",5,5,5,"555","Champions"
13227,5325,"1","257.70",5,5,4,"554","Champions"
15724,5325,"2","218.25",5,3,5,"535","Loyal Customers"
17176,5325,"1","306.13",5,4,4,"544","Champions"
14195,5325,"2","1012.00",5,4,2,"542","Lost Customers"
14647,5325,"1","243.22",5,5,5,"555","Champions"
15705,5325,"1","143.10",5,5,5,"555","Champions"
18048,5327,"2","172.29",5,3,5,"535","Loyal Customers"
16226,5327,"3","255.12",5,2,4,"524","Potential Loyalist"
13391,5327,"1","59.80",5,5,5,"555","Champions"
13243,5327,"1","600.07",5,4,3,"543","Loyal Customers"
17455,5327,"1","131.70",5,5,5,"555","Champions"
17871,5328,"1","155.90",5,5,5,"555","Champions"
14896,5328,"2","468.77",5,4,4,"544","Champions"
12353,5328,"1","89.00",5,5,5,"555","Champions"
12897,5328,"2","216.50",5,3,5,"535","Loyal Customers"
14442,5328,"2","1589.82",5,3,2,"532","Lost Customers"
15648,5328,"2","657.35",5,3,3,"533","Loyal Customers"
13887,5328,"1","349.55",5,4,4,"544","Champions"
13405,5328,"2","557.45",5,3,3,"533","Loyal Customers"
17245,5328,"1","171.45",5,5,5,"555","Champions"
14620,5329,"2","412.78",5,3,4,"534","Loyal Customers"
17556,5329,"1","157.90",5,5,5,"555","Champions"
13572,5329,"1","1384.25",5,4,2,"542","Lost Customers"
13659,5329,"2","1573.20",5,3,2,"532","Lost Customers"
12690,5329,"1","335.01",5,4,4,"544","Champions"
13531,5329,"2","483.80",5,4,4,"544","Champions"
14320,5330,"2","477.79",5,4,4,"544","Champions"
17504,5330,"9","2997.03",5,1,1,"511","Potential Loyalist"
13976,5330,"1","357.98",5,4,4,"544","Champions"
14888,5331,"1","369.20",5,4,4,"544","Champions"
14489,5331,"1","463.38",5,4,4,"544","Champions"
15813,5331,"2","1303.91",5,3,2,"532","Lost Customers"
17263,5332,"1","63.44",5,5,5,"555","Champions"
14689,5332,"1","112.80",5,5,5,"555","Champions"
15333,5332,"1","1028.56",5,4,2,"542","Lost Customers"
12770,5334,"1","1351.45",5,4,2,"542","Lost Customers"
14873,5334,"1","519.68",5,4,3,"543","Loyal Customers"
12857,5334,"2","1106.40",5,4,2,"542","Lost Customers"
16244,5335,"2","1522.75",5,3,2,"532","Lost Customers"
13837,5335,"2","271.24",5,3,4,"534","Loyal Customers"
12625,5335,"2","2413.82",5,3,1,"531","Lost Customers"
18218,5335,"2","662.08",5,3,3,"533","Loyal Customers"
14000,5335,"1","635.66",5,4,3,"543","Loyal Customers"
16116,5335,"1","612.78",5,4,3,"543","Loyal Customers"
17970,5335,"1","582.59",5,4,3,"543","Loyal Customers"
12976,5335,"1","738.60",5,4,3,"543","Loyal Customers"
16943,5335,"3","816.73",5,3,3,"533","Loyal Customers"
12590,5335,"1","9341.26",5,4,1,"541","Lost Customers"
16006,5335,"1","101.40",5,5,5,"555","Champions"
14988,5335,"1","334.54",5,4,4,"544","Champions"
18133,5336,"1","931.50",5,4,2,"542","Lost Customers"
17889,5336,"2","203.87",5,3,5,"535","Loyal Customers"
13235,5336,"1","1031.07",5,4,2,"542","Lost Customers"
14920,5336,"2","977.77",5,4,2,"542","Lost Customers"
15729,5336,"1","85.00",5,5,5,"555","Champions"
13052,5336,"1","348.15",5,4,4,"544","Champions"
15079,5336,"4","895.61",5,2,3,"523","Potential Loyalist"
15732,5336,"2","294.12",5,3,4,"534","Loyal Customers"
15433,5337,"2","533.30",5,3,3,"533","Loyal Customers"
16306,5337,"6","632.27",5,1,3,"513","Potential Loyalist"
17597,5337,"1","2044.37",5,4,1,"541","Lost Customers"
14288,5337,"1","426.60",5,4,4,"544","Champions"
16431,5337,"3","642.81",5,3,3,"533","Loyal Customers"
15063,5337,"1","370.80",5,4,4,"544","Champions"
13990,5337,"1","311.30",5,4,4,"544","Champions"
15381,5337,"2","596.85",5,3,3,"533","Loyal Customers"
18120,5338,"1","111.15",5,5,5,"555","Champions"
12888,5338,"2","354.12",5,3,4,"534","Loyal Customers"
14699,5338,"1","109.13",5,5,5,"555","Champions"
16756,5338,"1","239.40",5,5,5,"555","Champions"
12355,5338,"1","459.40",5,4,4,"544","Champions"
12821,5338,"1","92.72",5,5,5,"555","Champions"
13561,5339,"1","141.86",5,5,5,"555","Champions"
14353,5339,"1","90.60",5,5,5,"555","Champions"
14161,5339,"3","1110.52",5,2,2,"522","Potential Loyalist"
13642,5339,"1","354.80",5,4,4,"544","Champions"
15092,5339,"2","457.81",5,3,4,"534","Loyal Customers"
17174,5341,"1","59.90",5,5,5,"555","Champions"
15668,5341,"1","76.32",5,5,5,"555","Champions"
15235,5341,"12","2247.51",5,1,1,"511","Potential Loyalist"
18227,5341,"1","93.75",5,5,5,"555","Champions"
17604,5341,"2","309.36",5,3,4,"534","Loyal Customers"
12414,5341,"3","442.41",5,3,4,"534","Loyal Customers"
13723,5341,"1","199.85",5,5,5,"555","Champions"
18078,5341,"2","336.13",5,3,4,"534","Loyal Customers"
15552,5341,"1","90.12",5,5,5,"555","Champions"
13952,5341,"2","3251.07",5,3,1,"531","Lost Customers"
16319,5341,"1","404.40",5,4,4,"544","Champions"
17849,5342,"4","605.80",5,2,3,"523","Potential Loyalist"
14423,5342,"1","265.20",5,5,4,"554","Champions"
14340,5342,"1","134.70",5,5,5,"555","Champions"
13711,5342,"2","252.06",5,3,4,"534","Loyal Customers"
16109,5342,"2","611.88",5,3,3,"533","Loyal Customers"
16457,5342,"1","208.36",5,5,5,"555","Champions"
14697,5342,"2","188.61",5,3,5,"535","Loyal Customers"
15759,5342,"3","253.04",5,2,4,"524","Potential Loyalist"
18239,5342,"5","1561.61",5,2,2,"522","Potential Loyalist"
14199,5342,"1","185.40",5,5,5,"555","Champions"
17578,5342,"1","143.46",5,5,5,"555","Champions"
14393,5342,"1","67.95",5,5,5,"555","Champions"
16990,5342,"1","179.00",5,5,5,"555","Champions"
13762,5342,"1","306.72",5,4,4,"544","Champions"
17374,5342,"2","495.77",5,3,3,"533","Loyal Customers"
17443,5343,"1","534.24",5,4,3,"543","Loyal Customers"
14245,5343,"2","1693.45",5,3,2,"532","Lost Customers"
13731,5343,"2","610.59",5,3,3,"533","Loyal Customers"
17394,5343,"1","203.87",5,5,5,"555","Champions"
16610,5343,"1","75.66",5,5,5,"555","Champions"
17646,5343,"3","1008.39",5,3,2,"532","Lost Customers"
14149,5344,"1","446.62",5,4,4,"544","Champions"
16055,5344,"1","134.80",5,5,5,"555","Champions"
17501,5344,"2","288.60",5,3,4,"534","Loyal Customers"
16634,5346,"2","217.90",5,3,5,"535","Loyal Customers"
14304,5346,"1","383.45",5,4,4,"544","Champions"
14271,5349,"1","112.32",5,5,5,"555","Champions"
15210,5349,"1","331.18",5,4,4,"544","Champions"
15143,5349,"1","259.45",5,5,4,"554","Champions"
16227,5349,"1","314.22",5,4,4,"544","Champions"
15223,5349,"2","755.75",5,4,3,"543","Loyal Customers"
17893,5349,"1","112.25",5,5,5,"555","Champions"
14022,5349,"1","440.00",5,4,4,"544","Champions"
13229,5349,"1","160.95",5,5,5,"555","Champions"
17991,5349,"2","93.35",5,3,5,"535","Loyal Customers"
16965,5350,"1","192.07",5,5,5,"555","Champions"
18220,5350,"1","305.28",5,5,4,"554","Champions"
15891,5350,"1","521.97",5,4,3,"543","Loyal Customers"
16698,5350,"2","1998.00",5,3,2,"532","Lost Customers"
17187,5350,"1","203.95",5,5,5,"555","Champions"
